"price","volume","yard","area","rooms","sleeping","iso","hood","garden","balcony","garage","age","openh","paint","days","mALM","mAMS","mBRE","mDHA","mEIN","mGRO","mNIJ","mROT","mTIL","mUTR"
390000,160,0,50,2,1,0,"Jordaan",0,0,0,44,0,0,15,0,1,0,0,0,0,0,0,0,0
325000,134,0,39,2,1,0,"Willemspark",0,0,0,119,0,0,10,0,1,0,0,0,0,0,0,0,0
375000,180,0,52,3,1,0,"Kinkerbuurt",0,1,0,81,0,0,15,0,1,0,0,0,0,0,0,0,0
500000,253,0,72,3,2,0,"Overtoomse Sluis",0,1,0,113,0,0,16,0,1,0,0,0,0,0,0,0,0
225000,246,0,74,3,2,0,"Nellestein",0,1,1,40,0,0,46,0,1,0,0,0,0,0,0,0,0
375000,182,0,71,3,2,0,"Oostelijke Eilanden en Kadijken",0,0,0,31,0,0,21,0,1,0,0,0,0,0,0,0,0
239500,162,0,53,2,1,0,"Osdorp-Oost",0,0,0,52,0,0,27,0,1,0,0,0,0,0,0,0,0
525000,242,0,84,3,2,0,"Staatsliedenbuurt",0,0,0,119,0,0,42,0,1,0,0,0,0,0,0,0,0
429000,222,0,66,3,2,0,"Haarlemmerbuurt",0,0,0,11,0,0,6,0,1,0,0,0,0,0,0,0,0
240000,191,0,59,3,2,0,"Slotervaart",0,1,0,62,0,0,13,0,1,0,0,0,0,0,0,0,0
300000,168,0,51,2,1,0,"Rijnbuurt",0,1,0,93,0,0,24,0,1,0,0,0,0,0,0,0,0
400000,400,106,107,5,4,0,"",1,0,0,1,0,0,70,0,1,0,0,0,0,0,0,0,0
450000,220,0,62,2,0,0,"Grachtengordel-West",1,0,0,269,1,0,35,0,1,0,0,0,0,0,0,0,0
189000,120,48,48,2,0,0,"Osdorp-Midden",0,0,0,54,0,0,74,0,1,0,0,0,0,0,0,0,0
425000,278,0,81,3,2,0,"Indische Buurt West",1,0,0,21,0,0,15,0,1,0,0,0,0,0,0,0,0
375000,224,0,74,3,2,0,"Indische Buurt West",0,1,0,34,0,0,14,0,1,0,0,0,0,0,0,0,0
299000,253,0,86,3,2,0,"Oostzanerwerf",0,1,0,12,0,0,16,0,1,0,0,0,0,0,0,0,0
380000,245,0,72,3,2,0,"Buitenveldert-West",0,0,0,58,0,0,66,0,1,0,0,0,0,0,0,0,0
835000,255,0,113,3,2,0,"Nieuwmarkt en Lastage",0,0,0,417,0,0,21,0,1,0,0,0,0,0,0,0,0
250000,244,0,81,3,2,0,"Osdorp-Midden",0,0,0,57,0,0,117,0,1,0,0,0,0,0,0,0,0
450000,245,0,67,2,1,0,"Willemspark",0,0,0,116,0,0,52,0,1,0,0,0,0,0,0,0,0
275000,256,0,80,4,3,0,"Banne Buiksloot",0,0,0,53,0,0,22,0,1,0,0,0,0,0,0,0,0
1095000,303,0,136,5,2,0,"Nieuwmarkt en Lastage",0,0,0,113,0,0,13,0,1,0,0,0,0,0,0,0,0
265000,227,0,69,2,1,0,"Buitenveldert-West",0,1,0,55,0,0,38,0,1,0,0,0,0,0,0,0,0
525000,227,0,91,4,3,0,"Indische Buurt Oost",0,0,0,93,0,0,63,0,1,0,0,0,0,0,0,0,0
275000,274,0,75,3,2,0,"Banne Buiksloot",1,0,0,43,0,0,14,0,1,0,0,0,0,0,0,0,0
335000,170,0,49,4,3,0,"Landlust",0,1,0,85,0,0,10,0,1,0,0,0,0,0,0,0,0
329000,258,0,78,3,1,0,"Slotermeer-Zuidwest",0,0,0,53,0,0,30,0,1,0,0,0,0,0,0,0,0
400000,149,0,63,2,1,0,"Burgwallen-Nieuwe Zijde",0,0,0,1014,0,0,20,0,1,0,0,0,0,0,0,0,0
325000,286,0,90,3,2,0,"De Punt",0,0,0,13,0,0,41,0,1,0,0,0,0,0,0,0,0
600000,12000,120,120,5,3,0,"Osdorp-Midden",0,0,1,11,0,1,76,0,1,0,0,0,0,0,0,0,0
319000,201,0,60,2,1,0,"Indische Buurt Oost",0,0,0,37,0,0,22,0,1,0,0,0,0,0,0,0,0
638000,365,0,116,5,4,0,"Rijnbuurt",0,1,0,85,0,0,78,0,1,0,0,0,0,0,0,0,0
375000,170,0,56,2,1,0,"Oosterparkbuurt",0,0,0,36,0,0,58,0,1,0,0,0,0,0,0,0,0
650000,328,0,98,3,2,0,"Van Lennepbuurt",0,0,0,121,0,0,78,0,1,0,0,0,0,0,0,0,0
475000,278,0,89,3,2,0,"Oostelijk Havengebied",0,0,1,19,0,0,33,0,1,0,0,0,0,0,0,0,0
300000,170,0,52,2,1,0,"Rijnbuurt",0,1,0,93,0,0,24,0,1,0,0,0,0,0,0,0,0
375000,248,0,94,4,3,0,"IJburg West",0,0,1,10,0,0,14,0,1,0,0,0,0,0,0,0,0
475000,272,0,71,3,0,0,"IJselbuurt",1,0,0,98,0,0,10,0,1,0,0,0,0,0,0,0,0
599000,360,0,96,3,0,0,"Burgwallen-Oude Zijde",0,0,0,269,0,0,15,0,1,0,0,0,0,0,0,0,0
2425000,862,0,255,7,6,0,"Willemspark",1,1,0,118,0,0,29,0,1,0,0,0,0,0,0,0,0
150000,96,0,28,1,1,0,"Buikslotermeer",0,0,0,53,0,0,14,0,1,0,0,0,0,0,0,0,0
795000,396,0,101,3,2,0,"Grachtengordel-West",0,0,0,369,0,0,36,0,1,0,0,0,0,0,0,0,0
500000,140,0,61,3,2,0,"Grachtengordel-West",0,0,0,113,0,0,6,0,1,0,0,0,0,0,0,0,0
725000,550,0,174,6,0,0,"",1,0,1,5,0,0,72,0,1,0,0,0,0,0,0,0,0
890000,648,100,186,7,5,0,"",1,0,1,0,0,0,137,0,1,0,0,0,0,0,0,0,0
750000,640,141,167,6,5,0,"Buitenveldert-West",1,0,0,57,0,0,87,0,1,0,0,0,0,0,0,0,0
650000,288,0,100,3,2,0,"Oosterparkbuurt",0,1,0,88,0,0,58,0,1,0,0,0,0,0,0,0,0
200000,110,0,43,2,0,0,"Osdorp-Midden",0,1,0,36,0,0,18,0,1,0,0,0,0,0,0,0,0
275000,123,0,29,1,1,0,"Oude Pijp",0,0,0,143,0,0,27,0,1,0,0,0,0,0,0,0,0
550000,333,0,104,3,2,0,"Oostelijk Havengebied",0,0,1,18,0,0,79,0,1,0,0,0,0,0,0,0,0
275000,140,0,42,2,1,0,"Landlust",0,0,0,78,0,0,28,0,1,0,0,0,0,0,0,0,0
375000,101,0,46,2,1,0,"Helmersbuurt",0,0,0,119,0,0,50,0,1,0,0,0,0,0,0,0,0
625000,310,0,103,4,3,0,"Staatsliedenbuurt",0,0,0,44,0,0,50,0,1,0,0,0,0,0,0,0,0
1275000,464,0,206,4,3,0,"Burgwallen-Nieuwe Zijde",0,0,0,113,0,0,110,0,1,0,0,0,0,0,0,0,0
725000,555,0,111,4,3,0,"Dapperbuurt",0,0,0,133,0,0,56,0,1,0,0,0,0,0,0,0,0
500000,204,0,67,2,1,1,"Van Lennepbuurt",0,0,0,137,0,1,31,0,1,0,0,0,0,0,0,0,0
297500,167,0,48,2,1,0,"De Krommert",0,0,0,85,0,0,26,0,1,0,0,0,0,0,0,0,0
357000,160,0,51,2,1,0,"Weesperbuurt en Plantage",0,0,0,1014,0,0,21,0,1,0,0,0,0,0,0,0,0
1250000,612,2235,152,5,3,0,"Waterland",1,1,1,48,0,0,192,0,1,0,0,0,0,0,0,0,0
450000,199,0,63,3,2,0,"Da Costabuurt",0,0,0,119,0,0,57,0,1,0,0,0,0,0,0,0,0
569000,215,0,72,4,3,0,"Jordaan",0,0,0,43,0,0,42,0,1,0,0,0,0,0,0,0,0
225000,158,0,45,2,1,0,"Slotermeer-Noordoost",0,0,0,64,0,0,17,0,1,0,0,0,0,0,0,0,0
439000,165,0,59,2,1,0,"Overtoomse Sluis",1,0,0,105,0,0,49,0,1,0,0,0,0,0,0,0,0
580000,270,0,96,3,0,0,"De Krommert",0,1,1,15,0,0,24,0,1,0,0,0,0,0,0,0,0
475000,324,0,90,3,0,0,"Spaarndammer- en Zeeheldenbuurt",0,1,0,115,0,0,9,0,1,0,0,0,0,0,0,0,0
310000,191,0,79,3,2,0,"Sloten- en Riekerpolder",0,0,0,25,0,0,14,0,1,0,0,0,0,0,0,0,0
790000,447,0,139,2,1,0,"Oostelijke Eilanden en Kadijken",1,0,1,18,0,0,80,0,1,0,0,0,0,0,0,0,0
365000,311,0,95,3,2,0,"IJburg West",0,0,0,13,0,0,15,0,1,0,0,0,0,0,0,0,0
375000,196,0,56,3,2,0,"Schinkelbuurt",0,1,0,105,0,0,21,0,1,0,0,0,0,0,0,0,0
795000,417,0,136,3,2,0,"Oostelijk Havengebied",0,0,1,13,0,0,91,0,1,0,0,0,0,0,0,0,0
325000,184,0,70,2,1,0,"",0,1,0,3,0,0,15,0,1,0,0,0,0,0,0,0,0
2100000,658,0,205,5,4,0,"Grachtengordel-West",0,0,0,269,0,0,105,0,1,0,0,0,0,0,0,0,0
345000,200,0,67,2,1,0,"Buitenveldert-Oost",0,0,0,51,0,0,10,0,1,0,0,0,0,0,0,0,0
300000,275,0,92,4,3,0,"Banne Buiksloot",0,0,0,43,0,0,52,0,1,0,0,0,0,0,0,0,0
335000,174,0,54,2,1,0,"Staatsliedenbuurt",0,0,0,119,0,0,28,0,1,0,0,0,0,0,0,0,0
390000,435,0,82,4,3,0,"Landlust",0,0,0,101,0,0,28,0,1,0,0,0,0,0,0,0,0
475000,261,0,86,4,2,0,"Centrale Markt",0,0,0,21,0,0,38,0,1,0,0,0,0,0,0,0,0
595000,530,0,148,5,0,0,"IJburg West",1,0,0,16,0,0,79,0,1,0,0,0,0,0,0,0,0
549000,484,0,132,4,2,0,"Overtoomse Veld",0,0,1,2,0,0,64,0,1,0,0,0,0,0,0,0,0
419000,180,1,90,2,0,0,"",0,0,0,105,0,0,24,0,1,0,0,0,0,0,0,0,0
450000,222,0,76,2,1,0,"Haarlemmerbuurt",0,1,0,1014,0,0,79,0,1,0,0,0,0,0,0,0,0
375000,312,0,93,4,3,0,"Tuindorp Buiksloot",1,0,0,35,0,0,200,0,1,0,0,0,0,0,0,0,0
850000,447,0,139,2,1,0,"Oostelijke Eilanden en Kadijken",1,0,1,18,0,0,85,0,1,0,0,0,0,0,0,0,0
600000,265,0,85,3,0,1,"Van Lennepbuurt",0,1,0,22,0,1,10,0,1,0,0,0,0,0,0,0,0
375000,300,0,94,4,3,0,"IJburg West",0,0,1,10,0,0,35,0,1,0,0,0,0,0,0,0,0
375000,263,0,92,4,3,0,"Sloten- en Riekerpolder",1,0,0,25,0,0,70,0,1,0,0,0,0,0,0,0,0
650000,432,0,115,5,3,0,"",1,0,0,4,0,0,50,0,1,0,0,0,0,0,0,0,0
599000,337,0,131,4,3,0,"Buitenveldert-West",0,1,0,48,0,0,56,0,1,0,0,0,0,0,0,0,0
285000,155,0,59,2,1,0,"Overtoomse Veld",0,1,1,50,0,0,36,0,1,0,0,0,0,0,0,0,0
275000,150,0,48,3,2,0,"Landlust",0,1,0,81,0,0,21,0,1,0,0,0,0,0,0,0,0
699000,377,0,108,4,3,0,"IJselbuurt",1,0,0,96,0,0,76,0,1,0,0,0,0,0,0,0,0
775000,484,0,162,6,0,0,"Buitenveldert-Oost",0,1,0,50,0,0,42,0,1,0,0,0,0,0,0,0,0
350000,226,0,66,2,1,0,"Buitenveldert-West",0,0,0,56,0,0,27,0,1,0,0,0,0,0,0,0,0
600000,400,114,130,5,4,0,"Slotervaart",1,0,0,23,0,0,107,0,1,0,0,0,0,0,0,0,0
585000,197,0,86,4,3,0,"Staatsliedenbuurt",0,1,0,115,0,0,158,0,1,0,0,0,0,0,0,0,0
2290000,627,98,229,9,4,0,"Grachtengordel-West",1,0,0,1014,0,0,282,0,1,0,0,0,0,0,0,0,0
475000,264,0,79,4,3,0,"Westindische buurt",0,0,0,91,0,0,113,0,1,0,0,0,0,0,0,0,0
325000,178,0,58,2,1,0,"Dapperbuurt",1,0,0,35,0,0,29,0,1,0,0,0,0,0,0,0,0
545000,337,0,95,3,2,0,"Frederik Hendrikbuurt",0,0,0,23,0,0,74,0,1,0,0,0,0,0,0,0,0
319000,147,0,47,3,2,0,"Hoofdweg en omgeving",0,0,0,95,0,0,10,0,1,0,0,0,0,0,0,0,0
325000,233,0,57,3,1,0,"Erasmuspark",1,0,0,92,0,0,65,0,1,0,0,0,0,0,0,0,0
450000,340,0,100,3,2,0,"Oostelijk Havengebied",0,0,1,29,0,0,26,0,1,0,0,0,0,0,0,0,0
335000,178,0,47,2,1,0,"Diamantbuurt",1,0,0,97,0,0,126,0,1,0,0,0,0,0,0,0,0
310000,163,0,50,3,2,1,"De Krommert",0,1,0,84,0,1,41,0,1,0,0,0,0,0,0,0,0
4285000,821,0,295,4,3,0,"Museumkwartier",0,1,0,0,0,0,60,0,1,0,0,0,0,0,0,0,0
275000,177,0,53,3,1,0,"Landlust",0,0,0,85,0,0,7,0,1,0,0,0,0,0,0,0,0
469000,378,0,61,4,3,0,"Landlust",0,0,0,96,0,0,62,0,1,0,0,0,0,0,0,0,0
350000,175,0,51,3,2,0,"Staatsliedenbuurt",0,0,0,114,0,0,17,0,1,0,0,0,0,0,0,0,0
995000,580,0,148,2,1,0,"Helmersbuurt",1,0,0,119,0,0,72,0,1,0,0,0,0,0,0,0,0
365000,236,0,71,4,0,0,"Indische Buurt West",1,1,0,36,0,0,33,0,1,0,0,0,0,0,0,0,0
285000,170,0,50,3,2,0,"Erasmuspark",0,0,0,81,0,0,43,0,1,0,0,0,0,0,0,0,0
200000,182,0,48,2,0,0,"Buikslotermeer",0,1,0,32,0,0,9,0,1,0,0,0,0,0,0,0,0
2395000,610,178,183,5,3,0,"Museumkwartier",0,0,0,123,0,0,294,0,1,0,0,0,0,0,0,0,0
275000,168,0,51,3,2,0,"Spaarndammer- en Zeeheldenbuurt",0,0,0,110,0,0,63,0,1,0,0,0,0,0,0,0,0
225000,160,0,45,2,1,0,"Slotermeer-Noordoost",0,0,0,64,0,0,63,0,1,0,0,0,0,0,0,0,0
525000,322,0,82,3,2,0,"Frankendael",0,0,0,114,0,0,55,0,1,0,0,0,0,0,0,0,0
290000,115,0,46,2,1,0,"Landlust",0,0,0,85,0,0,21,0,1,0,0,0,0,0,0,0,0
469000,327,0,104,4,3,0,"Slotervaart",0,0,1,9,0,0,67,0,1,0,0,0,0,0,0,0,0
1300000,1065,268,245,5,3,0,"Middelveldsche Akerpolder en Sloten",1,0,0,119,0,0,192,0,1,0,0,0,0,0,0,0,0
192500,107,0,31,1,0,0,"De Kolenkit",0,0,0,59,0,0,38,0,1,0,0,0,0,0,0,0,0
415000,180,0,59,3,0,0,"Da Costabuurt",0,1,0,121,0,0,15,0,1,0,0,0,0,0,0,0,0
325000,139,0,56,3,1,0,"Transvaalbuurt",1,0,0,91,0,0,30,0,1,0,0,0,0,0,0,0,0
265000,195,0,79,3,2,0,"Slotermeer-Zuidwest",0,0,0,29,0,0,50,0,1,0,0,0,0,0,0,0,0
295000,279,0,92,3,2,0,"Middelveldsche Akerpolder en Sloten",0,0,0,21,0,0,70,0,1,0,0,0,0,0,0,0,0
325000,133,0,41,2,1,0,"Centrale Markt",0,0,0,35,0,0,44,0,1,0,0,0,0,0,0,0,0
450000,252,0,78,3,2,0,"Staatsliedenbuurt",0,0,1,36,0,0,81,0,1,0,0,0,0,0,0,0,0
279000,210,0,67,3,2,0,"Slotermeer-Noordoost",0,0,0,64,0,0,66,0,1,0,0,0,0,0,0,0,0
350000,219,0,67,3,2,0,"Weesperzijde",0,0,0,31,0,0,57,0,1,0,0,0,0,0,0,0,0
240000,118,0,47,2,1,0,"Spaarndammer- en Zeeheldenbuurt",0,0,0,35,0,0,47,0,1,0,0,0,0,0,0,0,0
250000,136,0,41,2,1,0,"Landlust",1,1,0,77,0,0,8,0,1,0,0,0,0,0,0,0,0
485000,329,0,107,4,2,0,"Oostelijk Havengebied",0,0,1,18,0,0,78,0,1,0,0,0,0,0,0,0,0
549000,296,0,95,3,2,0,"Oostelijk Havengebied",0,0,1,22,0,0,57,0,1,0,0,0,0,0,0,0,0
425000,273,0,89,3,2,0,"Oostelijk Havengebied",0,0,1,24,0,0,43,0,1,0,0,0,0,0,0,0,0
275000,235,0,73,4,0,0,"Osdorp-Oost",0,0,0,55,0,0,28,0,1,0,0,0,0,0,0,0,0
395000,147,0,50,2,0,0,"Grachtengordel-Zuid",0,0,0,113,0,0,64,0,1,0,0,0,0,0,0,0,0
480000,260,0,72,4,2,0,"Jordaan",0,0,0,1014,0,0,28,0,1,0,0,0,0,0,0,0,0
895000,476,172,131,3,0,0,"Oude Pijp",0,0,1,138,0,0,145,0,1,0,0,0,0,0,0,0,0
525000,296,0,83,3,2,0,"",0,0,1,3,0,0,50,0,1,0,0,0,0,0,0,0,0
325000,160,0,64,4,3,0,"Landlust",0,0,0,83,0,0,35,0,1,0,0,0,0,0,0,0,0
749000,257,0,84,4,2,0,"Nieuwmarkt en Lastage",1,0,0,44,0,0,105,0,1,0,0,0,0,0,0,0,0
700000,364,0,103,4,2,0,"Stadionbuurt",1,1,0,88,0,0,71,0,1,0,0,0,0,0,0,0,0
289000,109,0,30,1,0,0,"Burgwallen-Nieuwe Zijde",0,0,0,139,0,0,56,0,1,0,0,0,0,0,0,0,0
1850000,720,0,183,7,4,0,"Apollobuurt",1,0,0,82,0,0,71,0,1,0,0,0,0,0,0,0,0
675000,337,0,104,3,2,0,"",0,0,1,5,0,0,47,0,1,0,0,0,0,0,0,0,0
475000,216,0,66,3,2,0,"Jordaan",0,1,0,88,0,0,8,0,1,0,0,0,0,0,0,0,0
350000,212,0,73,3,1,0,"Landlust",0,0,0,94,0,0,43,0,1,0,0,0,0,0,0,0,0
2500000,558,0,211,5,3,0,"Museumkwartier",1,1,1,93,0,0,64,0,1,0,0,0,0,0,0,0,0
359000,200,0,64,2,1,0,"Hoofdweg en omgeving",0,0,0,79,0,0,50,0,1,0,0,0,0,0,0,0,0
500000,318,0,106,4,3,0,"Buitenveldert-West",0,0,1,20,0,0,109,0,1,0,0,0,0,0,0,0,0
500000,272,0,0,3,0,0,"Overtoomse Sluis",1,0,0,119,0,0,16,0,1,0,0,0,0,0,0,0,0
330000,214,0,59,2,1,0,"Oosterparkbuurt",1,0,0,28,0,0,21,0,1,0,0,0,0,0,0,0,0
275011,179,0,55,2,1,0,"Volewijck",0,0,0,25,0,0,36,0,1,0,0,0,0,0,0,0,0
1075000,600,0,0,7,3,0,"Da Costabuurt",1,1,0,116,0,0,42,0,1,0,0,0,0,0,0,0,0
995000,355,0,140,6,4,0,"Helmersbuurt",1,1,0,124,0,0,72,0,1,0,0,0,0,0,0,0,0
475000,216,0,62,3,2,0,"Oude Pijp",1,0,1,144,0,0,3,0,1,0,0,0,0,0,0,0,0
225000,118,0,42,2,1,0,"Spaarndammer- en Zeeheldenbuurt",0,1,0,107,0,0,3,0,1,0,0,0,0,0,0,0,0
375000,185,0,56,2,1,0,"Schinkelbuurt",0,1,0,106,0,0,2,0,1,0,0,0,0,0,0,0,0
400000,275,0,84,4,3,0,"Erasmuspark",0,1,0,12,0,0,3,0,1,0,0,0,0,0,0,0,0
1600000,479,0,171,4,3,0,"Museumkwartier",1,0,0,108,0,0,182,0,1,0,0,0,0,0,0,0,0
635000,543,0,163,5,3,0,"IJburg West",1,0,1,16,0,0,3,0,1,0,0,0,0,0,0,0,0
775000,315,0,108,4,3,0,"Hoofddorppleinbuurt",1,1,0,90,0,0,2,0,1,0,0,0,0,0,0,0,0
250000,205,0,67,3,2,0,"Osdorp-Oost",0,1,0,59,0,0,2,0,1,0,0,0,0,0,0,0,0
500000,625,0,153,5,4,0,"Osdorp-Oost",1,1,1,10,0,0,2,0,1,0,0,0,0,0,0,0,0
375000,245,0,78,3,2,0,"Overtoomse Veld",0,1,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0
225000,230,0,72,3,2,0,"De Punt",0,1,0,54,0,0,1,0,1,0,0,0,0,0,0,0,0
325000,248,0,78,3,2,0,"Overtoomse Veld",0,1,0,27,0,0,2,0,1,0,0,0,0,0,0,0,0
225000,124,0,29,1,0,0,"Schinkelbuurt",0,0,0,106,0,0,22,0,1,0,0,0,0,0,0,0,0
1185000,474,0,156,5,3,0,"Da Costabuurt",0,0,0,113,0,0,2,0,1,0,0,0,0,0,0,0,0
300000,161,0,50,3,2,0,"Landlust",1,0,0,79,0,0,1,0,1,0,0,0,0,0,0,0,0
475000,304,0,90,3,2,0,"Buiksloterham",0,0,0,2,0,0,66,0,1,0,0,0,0,0,0,0,0
725000,555,0,111,4,0,0,"Dapperbuurt",0,0,0,133,0,0,57,0,1,0,0,0,0,0,0,0,0
375000,398,0,0,5,4,0,"",0,0,0,17,0,0,42,0,1,0,0,0,0,0,0,0,0
550000,244,0,76,3,2,0,"Apollobuurt",0,0,0,68,0,0,37,0,1,0,0,0,0,0,0,0,0
415000,338,0,95,3,2,0,"Middenmeer",0,0,1,16,0,0,97,0,1,0,0,0,0,0,0,0,0
415000,338,0,95,3,2,0,"Middenmeer",0,0,1,16,0,0,97,0,1,0,0,0,0,0,0,0,0
587500,230,0,84,3,0,0,"Nieuwmarkt en Lastage",0,0,0,1014,0,0,23,0,1,0,0,0,0,0,0,0,0
1600000,568,0,136,3,2,0,"Grachtengordel-West",0,1,0,133,0,0,78,0,1,0,0,0,0,0,0,0,0
425000,440,91,129,5,4,0,"Buikslotermeer",1,0,1,50,1,0,38,0,1,0,0,0,0,0,0,0,0
2250000,808,106,250,10,6,0,"Grachtengordel-Zuid",1,0,0,341,0,0,309,0,1,0,0,0,0,0,0,0,0
349000,222,0,85,3,2,0,"Buitenveldert-West",0,1,0,55,0,0,50,0,1,0,0,0,0,0,0,0,0
895000,450,0,156,3,2,0,"Grachtengordel-West",0,0,0,1014,0,0,126,0,1,0,0,0,0,0,0,0,0
389000,153,1,64,2,1,0,"Nieuwmarkt en Lastage",0,0,0,51,0,0,91,0,1,0,0,0,0,0,0,0,0
225000,125,0,40,2,1,0,"Slotermeer-Zuidwest",0,0,0,33,0,0,103,0,1,0,0,0,0,0,0,0,0
850000,361,148,138,4,3,0,"Oostelijke Eilanden en Kadijken",0,0,0,357,0,0,173,0,1,0,0,0,0,0,0,0,0
225000,160,0,52,1,1,0,"Staatsliedenbuurt",1,0,0,117,0,0,24,0,1,0,0,0,0,0,0,0,0
997500,476,0,183,4,3,0,"Zeeburgereiland en Nieuwe Diep",1,0,1,1,0,0,114,0,1,0,0,0,0,0,0,0,0
950000,453,0,125,4,3,0,"Scheldebuurt",1,0,0,91,0,0,45,0,1,0,0,0,0,0,0,0,0
495000,278,0,86,3,2,0,"",0,0,0,7,0,0,65,0,1,0,0,0,0,0,0,0,0
389000,290,0,96,3,2,0,"Slotervaart",0,0,1,21,0,0,85,0,1,0,0,0,0,0,0,0,0
595000,262,0,99,3,2,0,"",0,0,1,0,0,0,35,0,1,0,0,0,0,0,0,0,0
575000,205,0,86,5,4,0,"Staatsliedenbuurt",0,1,0,113,0,0,56,0,1,0,0,0,0,0,0,0,0
550000,460,70,114,5,4,0,"Nieuwendammerdijk en Buiksloterdijk",0,0,0,130,0,0,5,0,1,0,0,0,0,0,0,0,0
375000,235,0,81,4,3,0,"Buitenveldert-West",0,1,0,56,0,0,68,0,1,0,0,0,0,0,0,0,0
275000,120,0,48,3,2,0,"Landlust",0,0,0,83,0,0,59,0,1,0,0,0,0,0,0,0,0
265000,333,0,109,3,2,0,"",0,1,0,45,0,0,15,0,1,0,0,0,0,0,0,0,0
425000,296,0,83,3,2,0,"Oostelijk Havengebied",0,0,0,28,0,0,80,0,1,0,0,0,0,0,0,0,0
550000,454,0,115,4,2,0,"Overtoomse Veld",1,0,1,2,0,0,35,0,1,0,0,0,0,0,0,0,0
285000,314,0,101,3,2,0,"",0,1,1,11,0,0,12,0,1,0,0,0,0,0,0,0,0
685000,300,0,91,4,3,0,"Jordaan",1,0,0,143,0,0,2,0,1,0,0,0,0,0,0,0,0
399000,198,0,62,3,2,0,"Hoofddorppleinbuurt",0,0,0,89,0,0,3,0,1,0,0,0,0,0,0,0,0
425000,238,0,77,3,2,0,"Frederik Hendrikbuurt",0,0,0,26,0,0,56,0,1,0,0,0,0,0,0,0,0
350000,259,0,86,3,0,0,"Sloten- en Riekerpolder",0,1,0,25,0,0,63,0,1,0,0,0,0,0,0,0,0
1498000,877,0,252,9,4,0,"Apollobuurt",0,0,0,87,0,0,143,0,1,0,0,0,0,0,0,0,0
250000,114,0,34,1,0,0,"Oude Pijp",1,0,0,127,0,0,67,0,1,0,0,0,0,0,0,0,0
335000,292,0,98,4,3,0,"Middelveldsche Akerpolder en Sloten",0,0,0,21,0,0,72,0,1,0,0,0,0,0,0,0,0
249000,241,0,76,3,2,0,"Nieuwendam-Noord",0,0,0,53,0,0,152,0,1,0,0,0,0,0,0,0,0
500000,202,0,66,3,2,0,"Nieuwe Pijp",0,0,0,7,0,0,73,0,1,0,0,0,0,0,0,0,0
739000,438,1,134,4,3,0,"",1,0,0,21,0,0,84,0,1,0,0,0,0,0,0,0,0
520000,473,143,142,5,4,0,"Middelveldsche Akerpolder en Sloten",1,0,0,21,0,0,194,0,1,0,0,0,0,0,0,0,0
475000,472,0,121,5,4,0,"Buitenveldert-West",0,0,0,58,0,0,136,0,1,0,0,0,0,0,0,0,0
429000,198,0,62,4,3,0,"Diamantbuurt",0,0,0,98,0,0,66,0,1,0,0,0,0,0,0,0,0
625000,310,0,100,2,1,0,"Frederik Hendrikbuurt",1,0,0,9,0,0,2,0,1,0,0,0,0,0,0,0,0
375000,219,0,67,2,1,0,"",1,0,1,1,0,0,52,0,1,0,0,0,0,0,0,0,0
589000,299,0,97,3,2,0,"Hoofdweg en omgeving",0,0,0,15,0,0,1,0,1,0,0,0,0,0,0,0,0
499000,201,0,63,3,2,0,"Haarlemmerbuurt",0,0,1,11,0,0,98,0,1,0,0,0,0,0,0,0,0
415000,357,133,67,4,3,0,"Tuindorp Oostzaan",1,0,0,83,0,0,7,0,1,0,0,0,0,0,0,0,0
325000,255,111,68,3,2,0,"Tuindorp Oostzaan",1,0,0,96,0,0,7,0,1,0,0,0,0,0,0,0,0
1750000,520,0,215,2,0,0,"Grachtengordel-Zuid",0,0,0,229,0,0,17,0,1,0,0,0,0,0,0,0,0
1075000,365,0,126,3,2,0,"Grachtengordel-West",0,0,0,1014,0,0,227,0,1,0,0,0,0,0,0,0,0
350000,455,61,108,4,3,0,"Slotermeer-Noordoost",1,1,1,64,0,0,7,0,1,0,0,0,0,0,0,0,0
439000,300,0,93,3,2,0,"IJburg West",1,1,0,10,0,0,4,0,1,0,0,0,0,0,0,0,0
585000,540,185,141,5,4,0,"IJplein en Vogelbuurt",1,0,0,11,0,0,8,0,1,0,0,0,0,0,0,0,0
250000,320,83,97,4,0,0,"Oostzanerwerf",1,0,0,28,0,0,9,0,1,0,0,0,0,0,0,0,0
335000,258,81,60,3,2,0,"Volewijck",1,0,0,90,0,0,9,0,1,0,0,0,0,0,0,0,0
285000,250,0,88,4,0,0,"Slotervaart",0,0,0,35,0,0,73,0,1,0,0,0,0,0,0,0,0
575000,344,0,102,4,3,0,"Scheldebuurt",0,0,0,85,0,0,80,0,1,0,0,0,0,0,0,0,0
1895000,348,0,125,4,0,0,"Grachtengordel-West",1,0,0,249,0,0,141,0,1,0,0,0,0,0,0,0,0
1400000,985,546,293,5,4,0,"Sloten- en Riekerpolder",1,0,1,7,0,0,11,0,1,0,0,0,0,0,0,0,0
650000,746,65,189,5,0,0,"IJburg West",1,1,1,12,0,0,3,0,1,0,0,0,0,0,0,0,0
776000,462,74,154,5,0,0,"",0,0,0,0,0,0,63,0,1,0,0,0,0,0,0,0,0
275000,260,176,69,4,3,0,"Driemond",1,0,0,59,0,0,14,0,1,0,0,0,0,0,0,0,0
